Analyte ID	Analyte Name	State Code	PWSID	System Name	System Type	Retail Population Served	Adjusted Total Population Served	Source Water Type	Water Facility ID	Water Facility Type	Sampling Point ID	Sampling Point Type	Source Type Code	Sample Type Code	Laboratory Assigned ID	Six Year ID	Sample ID	Sample Collection Date	Detection Limit Value	Detection Limit Unit	Detection Limit Code	Detect	Value	Unit	Presence Indicator Code	Residual Field Free Chlorine mg/L	Residual Field Total Chlorine mg/L
1094	ASBESTOS	IN	IN5288001 	CAMPBELLSBURG WATER WORKS	C   	578	838	GW 	208176	DS	197502	DS	FN	RT	5288001ASBESTOS2010	11431790	882447	2010-08-17 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	IN	IN5289013 	PINES MOBILE HOME PARK	C   	29	29	GW 	209312	DS	197602	DS	FN	RT	AA244538ASBESTOS	11660723	959679	2011-10-21 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	IN	IN5211001 	BRAZIL CITY WATER WORKS	C   	8000	10873	GW 	209329	DS	194993	DS	FN	RT	2010080493ASBESTOS	11406259	876943	2010-08-16 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	IN	IN5218021 	ROSEWOOD MANOR RESIDENTIAL CENTER	C   	55	55	GW 	210124	DS	195281	DS	FN	RT	225326ASBESTOS2010	11654248	884113	2010-09-08 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	IN	IN5248002 	ANDERSON WATER DEPARTMENT	C   	58400	58556	GU 	212097	DS	195912	DS	FN	RT	2004060156ASBESTOS	11267865	870411	2010-05-26 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	IN	IN5272001 	SCOTTSBURG WATER DEPARTMENT	C   	6800	6800	SW 	221735	DS	196864	DS	FN	RT	P07016ASBESTOS	11271832	870041	2010-07-07 00:00:00.000	0.160000000	MFL	MRL	0					
1094	ASBESTOS	KS	KS2019117 	CALDWELL, CITY OF	C   	1052	1077	GW 	225832	DS	211166	DS	FN	RT	2011-10-11 ASBESTOS	11022016	508565	2011-10-11 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2017327 	CHENEY, CITY OF	C   	2106	2106	GW 	225915	DS	211323	DS	FN	RT	2011-03-07 ASBESTOS	10967950	474327	2011-03-07 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2019501 	WAKEENEY, CITY OF	C   	1818	1818	GW 	226126	DS	216578	DS	FN	RT	2011-2OF2-ASBESTOS	10836540	470734	2011-02-15 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2020906 	KANSAS CITY BOARD OF PUBLIC UTILITIES	C   	146453	150104	SW 	226528	TP	213465	EP	FN	RT	MAY-11-IOC	10905512	486661	2011-05-04 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2003507 	COWLEY CO RWD 1	C   	1500	1500	GW 	227470	DS	211724	DS	FN	RT	2011-03-23 ASBESTOS	10828945	475620	2011-03-23 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2011309 	MCPHERSON, CITY OF	C   	13182	14162	GW 	228743	DS	214386	DS	FN	RT	2011-AUG-09 ASBESTOS	10884189	501252	2011-08-09 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2009301 	LAKIN, CITY OF	C   	2220	2220	GW 	228991	DS	213743	DS	FN	RT	2011-04-26 ASBESTOS	11030914	501020	2011-04-06 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2007502 	SYRACUSE, CITY OF	C   	1794	1794	GW 	229155	DS	216313	DS	FN	RT	2011-05-23 ASBESTOS	11041403	482770	2011-05-23 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2020502 	NEODESHA, CITY OF	C   	2457	2984	SW 	229178	DS	214755	DS	FN	RT	2011-06-28 ASBESTOS	11014322	489998	2011-06-28 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2006704 	ULYSSES, CITY OF	C   	6267	6267	GW 	229738	DS	216475	DS	FN	RT	2011-05-04 ASBESTOS	11210274	479969	2011-05-04 00:00:00.000	0.000000000		   	1	0.200000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213271	DS	FN	RT	MAR-2011-ASB1	10824573	482862	2011-03-31 00:00:00.000	0.000000000		   	1	0.460000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213272	DS	FN	RT	OCT252011-ASB2-NOFIL	10825227	524721	2011-10-25 00:00:00.000	0.000000000		MRL	1	585.000000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213273	DS	FN	RT	MAR-2011-ASB3	10824575	482864	2011-03-31 00:00:00.000	0.000000000		   	1	5.700000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213274	DS	FN	RT	DEC-2010-ASB4	10824407	465781	2010-12-06 00:00:00.000	0.000000000		   	1	0.920000000	MFL      			
1094	ASBESTOS	KS	KS2018301 	GAYLORD, CITY OF	C   	113	113	GW 	230249	DS	212566	DS	FN	RT	2011-06-06 ASBESTOS	10855570	490523	2011-06-06 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AK	AK2260595 	ADAK UTILITIES	C   	220	220	SW 	148955	TP	134860	  		RT	AB*080116R01	5859494	217536	2008-01-17 00:00:00.000	0.195000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY0870298 	MT STERLING WATER WORKS	C   	16391	30938	SW 	233619	TP	231208	EP	FN	RT	12810	11777353	1070983	2011-12-07 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY0510188 	HENDERSON MUNICIPAL WATER & SEWER	C   	31696	40367	SW 	234176	TP	225124	EP	FN	RT	62413	11811070	1037547	2011-06-23 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY0070353 	PINEVILLE WATER SYSTEM	C   	16573	17686	SW 	234187	DS	217931	DS	FN	RT	6210	11809273	1022682	2011-05-31 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY0390130 	GALLATIN COUNTY WATER DISTRICT	C   	5860	5860	GW 	235571	TP	222931	EP	FN	RT	00000001	11810450	719306	2007-09-12 00:00:00.000	0.102340000	MFL	MRL	0					
1094	ASBESTOS	ME	ME0091620 	WILTON WATER DEPARTMENT	C   	2500	3100	SW 	255822	DS	254563	DS	FN	RT	144327001	12833624	348459	2011-11-01 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ME	ME0091410 	SANFORD WATER DISTRICT	C   	14025	14025	GW 	255919	DS	253693	DS	FN	RT	23006948	12826947	346057	2011-07-20 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ME	ME0090630 	MAINE WATER COMPANY GREENVILLE DIVISION	C   	1325	1325	GW 	256216	DS	252005	DS	FN	RT	041125403-0001	12766972	341459	2011-09-22 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ME	ME0091200 	OLD TOWN WATER DISTRICT	C   	7990	7990	GW 	257434	DS	253183	DS	FN	RT	23006944	12817085	340889	2011-07-12 00:00:00.000	0.000000000		   	1	0.120000000	MFL      			
1094	ASBESTOS	MT	MT0000825 	DAILYS PREMIUM MEATS	NTNC	100	100	GW 	287405	DS	292090	DS	FN	RT	08-11418	14240251	513670	2008-05-05 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	MT	MT0000222 	FROMBERG  TOWN OF	C   	492	492	GW 	287989	DS	289136	DS	FN	RT	1104252	14244072	646160	2011-04-11 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	MT	MT0000297 	NASHUA TOWN OF	C   	325	525	GW	288880	DS	288403	DS	FN	RT	1110491-01	14243588	681490	2011-10-18 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213272	DS	FN	RT	JUN-2011-ASB2	10824796	490907	2011-06-29 00:00:00.000	0.000000000		   	1	60.000000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213272	DS	FN	RT	DEC-2011-ASB2-NOFIL	10825230	525668	2011-12-19 00:00:00.000	0.000000000		MRL	1	8.290000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213273	DS	FN	RT	JUN-2011-ASB3	10824797	490908	2011-06-29 00:00:00.000	0.000000000		   	1	5.400000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213274	DS	FN	RT	JUN-2011-ASB4	10824798	490909	2011-06-29 00:00:00.000	0.000000000		   	1	2.300000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213276	DS	FN	RT	DEC-2011-ASB6	10825231	525669	2011-12-19 00:00:00.000	0.000000000		MRL	1	3.150000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213277	DS	FN	RT	DEC-2011-ASB7	10825232	525670	2011-12-19 00:00:00.000	0.000000000		MRL	1	0.330000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213277	DS	FN	RT	OCT252011-ASB7	10825229	524723	2011-10-25 00:00:00.000	0.000000000		MRL	1	2.650000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213278	DS	FN	RT	DEC-2011-ASB8	10825233	525671	2011-12-19 00:00:00.000	0.000000000		MRL	1	3.320000000	MFL      			
1094	ASBESTOS	KS	KS2019708 	MAPLE HILL, CITY OF	C   	618	618	GW 	229864	DS	214229	DS	FN	RT	ASBESOTS-2011	10876489	469390	2011-02-09 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2019705 	PAXICO, CITY OF	C   	220	220	GW 	230160	DS	215224	DS	FN	RT	2011-8-09 ASBESTOS	11078240	502212	2011-08-09 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2011903 	PLAINS, CITY OF	C   	1134	1134	GW 	230167	DS	215261	DS	FN	RT	2011-03-07-ASBESTOS	11040188	474279	2011-03-07 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AK	AK2250126 	USCG STATION KODIAK	C   	3092	3092	SW 	148674	TP	135383	  		RT	AB*061299-01	5692399	208287	2006-12-05 00:00:00.000	0.120000000	MFL	MRL	0					
1094	ASBESTOS	AK	AK2250126 	USCG STATION KODIAK	C   	3092	3092	SW 	148674	TP	135383	  		RT	AB*082245_01	5688736	235126	2008-11-18 00:00:00.000	0.091000000	MFL	MDL	0					
1094	ASBESTOS	AK	AK2250011 	KODIAK WATER SYSTEM	C   	9547	9574	SW 	150444	DS	134780	  		RT	AB*119-97714	5650769	300440	2010-12-06 00:00:00.000	0.129000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY0590220 	NORTHERN KENTUCKY WATER SERVICE	C   	201663	207422	SW 	234351	TP	226624	EP	FN	RT	82414	11798399	1051062	2011-08-23 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY0450376 	RUSSELL WATER COMPANY	C   	7425	12569	SW 	234857	DS	223908	DS	FN	RT	5411	11766277	1022687	2011-05-03 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY0910065 	CARLISLE WATER DEPARTMENT	C   	2779	6015	SW 	235246	DS	231843	DS	FN	RT	00006549	11801539	1016076	2011-03-08 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	ME	ME0091520 	EUSTIS WATER DEPARTMENT	C   	410	410	GW 	255933	DS	251764	DS	FN	RT	23006888	12825678	299678	2009-10-20 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	MT	MT0000171 	CASCADE  TOWN OF	C   	650	680	GW 	287407	DS	290791	DS	FN	RT	1004653-01	14212530	606546	2010-04-28 00:00:00.000	0.010000000	MFL	MRL	0					
1094	ASBESTOS	MT	MT0000186 	CONRAD WATER DEPT	C   	2500	2525	SW 	288099	DS	291138	DS	FN	RT	1108217-01	14228173	681495	2011-08-08 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	MT	MT0000259 	KALISPELL PUBLIC WORKS	C   	19927	20590	GW 	291424	DS	293458	DS	FN	RT	271100039-0001	14186041	642701	2011-02-15 00:00:00.000	0.170000000	MFL	MRL	0					
1094	ASBESTOS	MT	MT0000259 	KALISPELL PUBLIC WORKS	C   	19927	20590	GW 	291424	DS	293458	DS	FN	RT	271100039	14183483	681565	2011-02-15 00:00:00.000	0.170000000	MFL	MRL	0					
1094	ASBESTOS	KS	KS2015504 	SOUTH HUTCHINSON, CITY OF	C   	2461	2461	GW 	227827	DS	216033	DS	FN	RT	2011-03-21 ASBESTOS	11010543	564289	2011-03-21 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2004703 	KINSLEY, CITY OF	C   	1449	1449	GW 	228903	DS	213542	DS	FN	RT	2011-06-27 ASBESTOS	11086610	488359	2011-06-27 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2000707 	KIOWA, CITY OF	C   	1031	1125	GW 	228905	DS	213548	DS	FN	RT	2011-09-26 ASBESTOS	11228575	511153	2011-09-26 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2007102 	TRIBUNE, CITY OF	C   	748	748	GW 	228945	DS	216420	DS	FN	RT	2011-2-22 ASBETOS	11137107	474187	2011-02-22 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2012902 	ROLLA, CITY OF	C   	436	436	GW 	229157	DS	215623	DS	FN	RT	2011-06-20 ASBESTOS	11064925	486381	2011-06-20 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2006304 	PARK, CITY OF	C   	126	126	GW 	229224	DS	215195	DS	FN	RT	2011-10-05 ASBESTOS	10851634	509079	2011-10-05 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2012508 	INDEPENDENCE, CITY OF	C   	9332	11721	SW 	229786	DS	213182	DS	FN	RT	2011-08-22 ASBESTOS	11213626	499439	2011-08-22 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213272	DS	FN	RT	MAR-2011-ASB2	10824574	482863	2011-03-31 00:00:00.000	0.000000000		   	1	0.300000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213273	DS	FN	RT	DEC-2010-ASB3	10824406	465780	2010-12-06 00:00:00.000	0.000000000		   	1	3.200000000	MFL      			
1094	ASBESTOS	KS	KS2008706 	JEFFERSON CO RWD 1	C   	2250	2303	GW 	229797	DS	213276	DS	FN	RT	OCT252011-ASB6	10825228	524722	2011-10-25 00:00:00.000	0.000000000		MRL	1	3.820000000	MFL      			
1094	ASBESTOS	KS	KS2020906 	KANSAS CITY BOARD OF PUBLIC UTILITIES	C   	146453	150104	SW 	229937	DS	213467	DS	FN	RT	2011-05-04 ASBESTOS	10879794	492032	2011-05-04 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	KS	KS2009302 	DEERFIELD, CITY OF	C   	701	701	GW 	230106	DS	211861	DS	FN	RT	2011-02-22 ASBESTOS	11192961	478432	2011-02-22 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AK	AK2390756 	CLEAR AIR STATION - MAIN	C   	307	307	GW 	152736	DS	136903	DS	FN	RT	AB*F0608433-01A	5696974	183858	2006-08-23 00:00:00.000	0.307000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY0082592 	KELLEY ELEMENTARY SCHOOL	NTNC	355	355	GW 	233790	TP	218303	EP	FN	RT	81611	11779008	1043212	2011-08-15 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY0170360 	PRINCETON WATER & SEWER COMMISSION	C   	10288	14476	SW 	233828	TP	219516	EP	FN	RT	00000038	11812264	1002688	2011-02-09 00:00:00.000	0.102340430	MFL	MRL	0					
1094	ASBESTOS	KY	KY1110019 	BARKLEY LAKE WATER DISTRICT	C   	16038	22713	SW 	233859	TP	234862	EP	FN	RT	00098530	11815022	1002637	2011-02-03 00:00:00.000	0.102340430	MFL	MRL	0					
1094	ASBESTOS	KY	KY0760370 	RICHMOND UTILITIES	C   	35102	68989	SW 	234549	DS	229633	DS	FN	RT	00091154	11780346	998629	2011-01-04 00:00:00.000	0.102340430	MFL	MRL	0					
1094	ASBESTOS	KY	KY0450376 	RUSSELL WATER COMPANY	C   	7425	12569	SW 	234857	DS	223909	DS	FN	RT	5416	11766165	1022607	2011-05-03 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	KY	KY1190061 	CAMPTON WATER SYSTEM	C   	6600	8476	SW 	235470	DS	236109	DS	FN	RT	51812	11779540	1022712	2011-05-17 00:00:00.000	0.102000000	MFL	MRL	0					
1094	ASBESTOS	MT	MT0000003 	ABSAROKEE WATER AND SEWER DIST	C   	1100	1100	GW 	286411	DS	288332	DS	FN	RT	1012338-01	14226932	632648	2010-12-13 00:00:00.000	0.010000000	MFL	MRL	0					
1094	ASBESTOS	MT	MT0001820 	LONE MOUNTAIN GUEST RANCH	NTNC	50	50	GW 	286420	DS	288394	DS	RW	RT	0904630-01	14137243	561223	2008-04-28 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	MT	MT0000241 	HELENA WATER SYSTEM	C   	31005	33015	SW 	288288	DS	288143	DS	FN	RT	07-00889	14172232	456461	2007-01-10 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0241126 	MONROE`S MHP	C   	323	323	GW 	118385	TP	109465	EP	FN	RT	021100315-2	9254400	1338880	2011-01-20 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0144113 	SPRINGDALE EST/ROYAL OAKS INC	C   	183	183	GW 	118612	TP	101000	EP	FN	RT	111051864-1	9254068	1429274	2011-05-25 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0188127 	SAPPHIRE LAKES DEVELOPMENT	C   	724	724	GW 	119227	DS	123332	DS	FN	RT	1101743 TW1	9254185	1351403	2011-02-09 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0188128 	INDIAN LAKES ESTATE S/D	C   	75	75	GW 	119228	DS	106509	DS	FN	RT	1101711 TW1	9254035	1351361	2011-02-10 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0149165 	ROLLING HILLS ESTATES	C   	61	61	GW 	119356	DS	113423	DS	FN	RT	11027-5	9254366	1351328	2011-02-07 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0410045 	BRUNSWICK COUNTY WATER SYSTEM	C   	82060	139880	SW 	119567	DS	118435	DS	FN	RT	1102010	9254049	1383541	2011-01-31 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0326010 	FAYETTEVILLE PUBLIC WORKS COMM	C   	198000	237711	SW 	119593	DS	127731	DS	FN	RT	021103506-001	9254318	1429929	2011-06-07 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0407545 	PCS PHOSPHATE-MILL OFFICE	C   	130	130	GW 	119704	DS	123327	DS	FN	RT	021100688	9254133	1338688	2011-02-01 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0188524 	T C HENDERSON ELEM SCHOOL	NTNC	205	205	GW 	119741	DS	127714	DS	FN	RT	111-04-1875	9254066	1429250	2011-04-27 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0392373 	BAYLEAF MASTER	C   	16500	16500	GW 	120986	TP	120110	EP	FN	RT	291106893-4	9254082	1501296	2011-11-21 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0392373 	BAYLEAF MASTER	C   	16500	16500	GW 	121167	TP	103092	EP	FN	RT	291106763-3	9254299	1500278	2011-11-14 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0392373 	BAYLEAF MASTER	C   	16500	16500	GW 	124038	TP	127647	EP	FN	RT	291106893-10	9254085	1501308	2011-11-21 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0149484 	SOUTHVIEW CHRISTIAN SCHOOL	NTNC	153	153	GW 	124162	DS	123344	DS	FN	RT	11033-5	9254117	1368242	2011-03-03 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0161400 	PENLAND SCHOOL OF CRAFTS	C   	100	100	GW 	124167	DS	106520	DS	FN	RT	021101471	9254369	1383523	2011-03-07 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0188010 	BREVARD, CITY OF	C   	8700	8700	SW 	124211	DS	113437	DS	FN	RT	9288840-001	9254333	1368254	2011-03-01 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0118025 	LONGVIEW, TOWN OF	C   	4975	5360	SW 	124261	DS	123485	DS	FN	RT	021106306-1	9254052	1488455	2011-10-18 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0106124 	WOODLAND MEADOWS	C   	25	25	GW 	124282	DS	103582	DS	FN	RT	1108067 TW1	9254101	1429919	2011-06-08 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0118151 	SHAMROCK PARK S/D	C   	188	188	GW	124581	DS	106527	DS	FN	RT	021101620-2	9254065	1429216	2011-03-15 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0241660 	BETHLEHEM CHILD CARE CENTER	NTNC	63	63	GW 	126120	WL	116057	EP	FN	RT	021105420-1	9254151	1476025	2011-09-06 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0113129 	PRIVATE ACRES S/D	C   	124	124	GW 	126520	DS	122212	DS	FN	RT	110623-6.5	9254319	1429943	2011-06-22 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0201015 	GRAHAM, CITY OF	C   	15000	29390	SW 	126903	DS	111482	DS	FN	RT	291106919	9254002	1501287	2011-11-21 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0180055 	FAITH, TOWN OF	C   	1140	1140	GW 	126916	DS	113424	DS	FN	RT	11028-5	9254033	1351335	2011-02-08 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0155010 	LINCOLNTON, CITY OF	C   	10486	10821	SW 	127039	DS	102689	DS	FN	RT	1115010-TW1	9254267	1488371	2011-10-19 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0150116 	WESTERN CAROLINA UNIV WTP	C   	7700	7700	SW 	127150	DS	127666	DS	FN	RT	1101163 TW1	9254217	1338679	2011-02-01 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0158015 	MARSHALL, TOWN OF	C   	1326	1326	GW 	127170	DS	122153	DS	FN	RT	1102194-TW1	9254367	1355608	2011-02-22 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0157155 	EL SHADDAI	C   	53	53	GW 	127348	DS	123437	DS	FN	RT	1111489_TWI	9254183	1463696	2011-08-16 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0180122 	OAKLAND MEADOWS MHP	C   	178	178	GW 	127411	DS	106579	DS	FN	RT	1107473 TW1	9254067	1429272	2011-05-30 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0118676 	DUKE ENERGY-MARSHALL STEAM STATION	NTNC	150	150	GW 	127528	DS	113542	DS	FN	RT	291104397	9254385	1444189	2011-07-26 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0118676 	DUKE ENERGY-MARSHALL STEAM STATION	NTNC	150	150	GW 	127528	DS	113542	DS	FN	RT	291104397A	9254386	1463693	2011-07-26 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC3041061 	NANTUCKET VILLAGE	C   	51	51	GW 	127847	TP	105544	EP	FN	RT	020606294	9254419	818101	2006-10-25 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC2080031 	MILLBRIDGE ELEM SCHOOL	NTNC	762	762	GW 	128070	DS	103535	DS	FN	RT	110316-19	9254434	1368984	2011-03-16 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0392373 	BAYLEAF MASTER	C   	16500	16500	GW 	128244	TP	103835	EP	FN	RT	291106837-7	9254149	1501285	2011-11-17 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC4392431 	METRO INDUSTRIAL PARK	NTNC	75	75	GW 	129400	DS	106522	DS	FN	RT	291101428	9254118	1369041	2011-03-08 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0446015 	MURFREESBORO, TOWN OF	C   	3645	3645	GW 	129575	DS	102717	DS	FN	RT	291107122	9254150	1511690	2011-12-06 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0392978 	CATHY LEE CHILD DEVELOPMENT CENTER	NTNC	70	70	GW 	131012	WL	120014	EP	RW	RT	290802893	9254200	1092062	2008-06-10 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0291514 	LITTLE TROOPERS CHILD DEVELOPMENT CENTER	NTNC	56	56	GW 	131670	WL	112158	EP	RW	RT	291002191	9254202	1215758	2010-04-15 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0299112 	C W MOBILE HOME PARK	C   	97	97	GW 	131823	TM	99716	EP	FN	RT	021105468-2	9254084	1476026	2011-09-08 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0188538 	MOUNT PISGAH	NTNC	150	150	GW 	132650	DS	127761	DS	FN	RT	1110096 TW1	9254083	1445079	2011-07-19 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0180724 	CORNERSTONE CHILD DEV CENTER EAST	NTNC	79	79	GW 	132734	DS	122169	DS	FN	RT	021101881A	9254119	1383431	2011-03-28 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0416010 	BEAUFORT, TOWN OF	C   	4189	4189	GW 	132766	DS	118453	DS	FN	RT	291100994	9254115	1355720	2011-02-15 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	NC	NC0467136 	LAURADALE S/D	C   	1389	1389	GW 	133032	DS	118352	DS	FN	RT	291005550	9254401	1338635	2010-08-31 00:00:00.000	0.010000000	MFL	MDL	0					
